name_model,classifier,run,accuracy,sensitivity,specificity,precision,recall,f1,kappa
DecisionTreeClassifier_12,DecisionTreeClassifier,12,0.7727272727272727,0.8695652173913043,0.6666666666666666,0.7407407407407407,0.8695652173913043,0.7999999999999999,0.5407098121085595
DecisionTreeClassifier_13,DecisionTreeClassifier,13,0.7954545454545454,0.782608695652174,0.8095238095238095,0.8181818181818182,0.782608695652174,0.8,0.5909090909090908
DecisionTreeClassifier_14,DecisionTreeClassifier,14,0.75,0.6956521739130435,0.8095238095238095,0.8,0.6956521739130435,0.7441860465116279,0.5020576131687243
DecisionTreeClassifier_15,DecisionTreeClassifier,15,0.7954545454545454,0.8695652173913043,0.7142857142857143,0.7692307692307693,0.8695652173913043,0.8163265306122449,0.5874999999999999
DecisionTreeClassifier_16,DecisionTreeClassifier,16,0.6818181818181818,0.6521739130434783,0.7142857142857143,0.7142857142857143,0.6521739130434783,0.6818181818181819,0.3649484536082474
DecisionTreeClassifier_17,DecisionTreeClassifier,17,0.7272727272727273,0.9130434782608695,0.5238095238095238,0.6774193548387096,0.9130434782608695,0.7777777777777777,0.44421052631578956
DecisionTreeClassifier_18,DecisionTreeClassifier,18,0.6818181818181818,0.782608695652174,0.5714285714285714,0.6666666666666666,0.782608695652174,0.72,0.3569937369519833
DecisionTreeClassifier_19,DecisionTreeClassifier,19,0.7272727272727273,0.782608695652174,0.6666666666666666,0.72,0.782608695652174,0.7499999999999999,0.45114345114345117
DecisionTreeClassifier_20,DecisionTreeClassifier,20,0.7727272727272727,0.7391304347826086,0.8095238095238095,0.8095238095238095,0.7391304347826086,0.7727272727272727,0.5463917525773196
MLPClassifier_1,MLPClassifier,1,0.8636363636363636,0.8260869565217391,0.9047619047619048,0.9047619047619048,0.8260869565217391,0.8636363636363636,0.7278350515463918
MLPClassifier_2,MLPClassifier,2,0.8409090909090909,0.8260869565217391,0.8571428571428571,0.8636363636363636,0.8260869565217391,0.8444444444444444,0.6818181818181819
MLPClassifier_3,MLPClassifier,3,0.7954545454545454,0.782608695652174,0.8095238095238095,0.8181818181818182,0.782608695652174,0.8,0.5909090909090908
MLPClassifier_4,MLPClassifier,4,0.8409090909090909,0.8695652173913043,0.8095238095238095,0.8333333333333334,0.8695652173913043,0.851063829787234,0.6804979253112035
MLPClassifier_5,MLPClassifier,5,0.9318181818181818,0.8695652173913043,1.0,1.0,0.8695652173913043,0.9302325581395349,0.8641975308641975
MLPClassifier_6,MLPClassifier,6,0.8409090909090909,0.8260869565217391,0.8571428571428571,0.8636363636363636,0.8260869565217391,0.8444444444444444,0.6818181818181819
MLPClassifier_7,MLPClassifier,7,0.8409090909090909,0.8695652173913043,0.8095238095238095,0.8333333333333334,0.8695652173913043,0.851063829787234,0.6804979253112035
MLPClassifier_8,MLPClassifier,8,0.8409090909090909,0.8260869565217391,0.8571428571428571,0.8636363636363636,0.8260869565217391,0.8444444444444444,0.6818181818181819
MLPClassifier_9,MLPClassifier,9,0.8636363636363636,0.9130434782608695,0.8095238095238095,0.84,0.9130434782608695,0.8749999999999999,0.7255717255717256
MLPClassifier_10,MLPClassifier,10,0.7954545454545454,0.6521739130434783,0.9523809523809523,0.9375,0.6521739130434783,0.7692307692307693,0.5959183673469387
MLPClassifier_11,MLPClassifier,11,0.8181818181818182,0.8260869565217391,0.8095238095238095,0.8260869565217391,0.8260869565217391,0.8260869565217391,0.6356107660455488
MLPClassifier_12,MLPClassifier,12,0.8636363636363636,0.8695652173913043,0.8571428571428571,0.8695652173913043,0.8695652173913043,0.8695652173913043,0.7267080745341615
MLPClassifier_13,MLPClassifier,13,0.9318181818181818,0.9565217391304348,0.9047619047619048,0.9166666666666666,0.9565217391304348,0.9361702127659574,0.8630705394190871
MLPClassifier_14,MLPClassifier,14,0.7954545454545454,0.782608695652174,0.8095238095238095,0.8181818181818182,0.782608695652174,0.8,0.5909090909090908
MLPClassifier_15,MLPClassifier,15,0.8409090909090909,0.782608695652174,0.9047619047619048,0.9,0.782608695652174,0.8372093023255814,0.683127572016461
MLPClassifier_16,MLPClassifier,16,0.75,0.782608695652174,0.7142857142857143,0.75,0.782608695652174,0.7659574468085107,0.49792531120331956
MLPClassifier_17,MLPClassifier,17,0.8636363636363636,0.8695652173913043,0.8571428571428571,0.8695652173913043,0.8695652173913043,0.8695652173913043,0.7267080745341615
MLPClassifier_18,MLPClassifier,18,0.8181818181818182,0.8260869565217391,0.8095238095238095,0.8260869565217391,0.8260869565217391,0.8260869565217391,0.6356107660455488
MLPClassifier_19,MLPClassifier,19,0.7272727272727273,0.8695652173913043,0.5714285714285714,0.6896551724137931,0.8695652173913043,0.7692307692307693,0.44654088050314467
MLPClassifier_20,MLPClassifier,20,0.8181818181818182,0.8695652173913043,0.7619047619047619,0.8,0.8695652173913043,0.8333333333333333,0.6340956340956342
XGBClassifier_1,XGBClassifier,1,0.8409090909090909,0.8260869565217391,0.8571428571428571,0.8636363636363636,0.8260869565217391,0.8444444444444444,0.6818181818181819
XGBClassifier_2,XGBClassifier,2,0.8409090909090909,0.782608695652174,0.9047619047619048,0.9,0.782608695652174,0.8372093023255814,0.683127572016461
XGBClassifier_3,XGBClassifier,3,0.8636363636363636,0.8260869565217391,0.9047619047619048,0.9047619047619048,0.8260869565217391,0.8636363636363636,0.7278350515463918
XGBClassifier_4,XGBClassifier,4,0.8636363636363636,0.9130434782608695,0.8095238095238095,0.84,0.9130434782608695,0.8749999999999999,0.7255717255717256
XGBClassifier_5,XGBClassifier,5,0.8636363636363636,0.8260869565217391,0.9047619047619048,0.9047619047619048,0.8260869565217391,0.8636363636363636,0.7278350515463918
XGBClassifier_6,XGBClassifier,6,0.8181818181818182,0.7391304347826086,0.9047619047619048,0.8947368421052632,0.7391304347826086,0.8095238095238095,0.6386036960985627
XGBClassifier_7,XGBClassifier,7,0.8636363636363636,0.9565217391304348,0.7619047619047619,0.8148148148148148,0.9565217391304348,0.8800000000000001,0.7244258872651358
XGBClassifier_8,XGBClassifier,8,0.8409090909090909,0.8695652173913043,0.8095238095238095,0.8333333333333334,0.8695652173913043,0.851063829787234,0.6804979253112035
XGBClassifier_9,XGBClassifier,9,0.9318181818181818,0.9130434782608695,0.9523809523809523,0.9545454545454546,0.9130434782608695,0.9333333333333332,0.8636363636363635
XGBClassifier_10,XGBClassifier,10,0.7727272727272727,0.6956521739130435,0.8571428571428571,0.8421052631578947,0.6956521739130435,0.761904761904762,0.5482546201232033
