name_model,classifier,run,task,accuracy,sensitivity,specificity,precision,recall,f1,kappa
RandomForestClassifier_18_1,RandomForestClassifier,18,1,0.5227272727272727,0.30434782608695654,0.7619047619047619,0.5833333333333334,0.30434782608695654,0.4,0.06477732793522267
RandomForestClassifier_19_1,RandomForestClassifier,19,1,0.6590909090909091,0.6086956521739131,0.7142857142857143,0.7,0.6086956521739131,0.6511627906976744,0.32098765432098764
RandomForestClassifier_20_1,RandomForestClassifier,20,1,0.5909090909090909,0.6086956521739131,0.5714285714285714,0.6086956521739131,0.6086956521739131,0.6086956521739131,0.1801242236024846
LogisticRegression_1_1,LogisticRegression,1,1,0.5,0.5217391304347826,0.47619047619047616,0.5217391304347826,0.5217391304347826,0.5217391304347826,-0.002070393374741138
LogisticRegression_2_1,LogisticRegression,2,1,0.6590909090909091,0.6521739130434783,0.6666666666666666,0.6818181818181818,0.6521739130434783,0.6666666666666666,0.3181818181818181
LogisticRegression_3_1,LogisticRegression,3,1,0.6363636363636364,0.7391304347826086,0.5238095238095238,0.6296296296296297,0.7391304347826086,0.68,0.26513569937369524
LogisticRegression_4_1,LogisticRegression,4,1,0.4772727272727273,0.8695652173913043,0.047619047619047616,0.5,0.8695652173913043,0.634920634920635,-0.08583690987124458
LogisticRegression_5_1,LogisticRegression,5,1,0.5454545454545454,0.6521739130434783,0.42857142857142855,0.5555555555555556,0.6521739130434783,0.6,0.081419624217119
LogisticRegression_6_1,LogisticRegression,6,1,0.5454545454545454,0.782608695652174,0.2857142857142857,0.5454545454545454,0.782608695652174,0.6428571428571429,0.06976744186046506
LogisticRegression_7_1,LogisticRegression,7,1,0.5909090909090909,0.5652173913043478,0.6190476190476191,0.6190476190476191,0.5652173913043478,0.5909090909090909,0.18350515463917538
LogisticRegression_8_1,LogisticRegression,8,1,0.6136363636363636,0.6956521739130435,0.5238095238095238,0.6153846153846154,0.6956521739130435,0.6530612244897959,0.22083333333333338
LogisticRegression_9_1,LogisticRegression,9,1,0.6363636363636364,0.6521739130434783,0.6190476190476191,0.6521739130434783,0.6521739130434783,0.6521739130434783,0.27122153209109734
LogisticRegression_10_1,LogisticRegression,10,1,0.6136363636363636,0.4782608695652174,0.7619047619047619,0.6875,0.4782608695652174,0.5641025641025642,0.23673469387755108
LogisticRegression_11_1,LogisticRegression,11,1,0.5681818181818182,0.5652173913043478,0.5714285714285714,0.5909090909090909,0.5652173913043478,0.5777777777777778,0.13636363636363646
LogisticRegression_12_1,LogisticRegression,12,1,0.5227272727272727,0.7391304347826086,0.2857142857142857,0.53125,0.7391304347826086,0.6181818181818182,0.025316455696202448
LogisticRegression_13_1,LogisticRegression,13,1,0.4772727272727273,0.6086956521739131,0.3333333333333333,0.5,0.6086956521739131,0.5490196078431373,-0.05857740585774062
LogisticRegression_14_1,LogisticRegression,14,1,0.6136363636363636,0.6086956521739131,0.6190476190476191,0.6363636363636364,0.6086956521739131,0.6222222222222223,0.2272727272727273
LogisticRegression_15_1,LogisticRegression,15,1,0.5909090909090909,0.6086956521739131,0.5714285714285714,0.6086956521739131,0.6086956521739131,0.6086956521739131,0.1801242236024846
LogisticRegression_16_1,LogisticRegression,16,1,0.6136363636363636,0.5652173913043478,0.6666666666666666,0.65,0.5652173913043478,0.6046511627906976,0.23045267489711943
LogisticRegression_17_1,LogisticRegression,17,1,0.5681818181818182,0.6521739130434783,0.47619047619047616,0.5769230769230769,0.6521739130434783,0.6122448979591837,0.1291666666666668
LogisticRegression_18_1,LogisticRegression,18,1,0.5227272727272727,0.6521739130434783,0.38095238095238093,0.5357142857142857,0.6521739130434783,0.5882352941176471,0.03347280334728023
LogisticRegression_19_1,LogisticRegression,19,1,0.5454545454545454,0.7391304347826086,0.3333333333333333,0.5483870967741935,0.7391304347826086,0.6296296296296297,0.07368421052631582
LogisticRegression_20_1,LogisticRegression,20,1,0.5454545454545454,0.5652173913043478,0.5238095238095238,0.5652173913043478,0.5652173913043478,0.5652173913043478,0.0890269151138716
KNeighborsClassifier_1_1,KNeighborsClassifier,1,1,0.6590909090909091,0.4782608695652174,0.8571428571428571,0.7857142857142857,0.4782608695652174,0.5945945945945946,0.32926829268292673
KNeighborsClassifier_2_1,KNeighborsClassifier,2,1,0.6590909090909091,0.6086956521739131,0.7142857142857143,0.7,0.6086956521739131,0.6511627906976744,0.32098765432098764
KNeighborsClassifier_3_1,KNeighborsClassifier,3,1,0.6590909090909091,0.4782608695652174,0.8571428571428571,0.7857142857142857,0.4782608695652174,0.5945945945945946,0.32926829268292673
KNeighborsClassifier_4_1,KNeighborsClassifier,4,1,0.7272727272727273,0.6521739130434783,0.8095238095238095,0.7894736842105263,0.6521739130434783,0.7142857142857143,0.457905544147844
KNeighborsClassifier_5_1,KNeighborsClassifier,5,1,0.6590909090909091,0.5217391304347826,0.8095238095238095,0.75,0.5217391304347826,0.6153846153846153,0.32653061224489793
KNeighborsClassifier_6_1,KNeighborsClassifier,6,1,0.5681818181818182,0.5652173913043478,0.5714285714285714,0.5909090909090909,0.5652173913043478,0.5777777777777778,0.13636363636363646
KNeighborsClassifier_7_1,KNeighborsClassifier,7,1,0.6136363636363636,0.5217391304347826,0.7142857142857143,0.6666666666666666,0.5217391304347826,0.5853658536585366,0.2336065573770492
KNeighborsClassifier_8_1,KNeighborsClassifier,8,1,0.5227272727272727,0.5652173913043478,0.47619047619047616,0.5416666666666666,0.5652173913043478,0.5531914893617021,0.04149377593361004
KNeighborsClassifier_9_1,KNeighborsClassifier,9,1,0.6590909090909091,0.6956521739130435,0.6190476190476191,0.6666666666666666,0.6956521739130435,0.6808510638297872,0.31535269709543573
KNeighborsClassifier_10_1,KNeighborsClassifier,10,1,0.6363636363636364,0.30434782608695654,1.0,1.0,0.30434782608695654,0.4666666666666667,0.2945891783567134
KNeighborsClassifier_11_1,KNeighborsClassifier,11,1,0.45454545454545453,0.2608695652173913,0.6666666666666666,0.46153846153846156,0.2608695652173913,0.33333333333333337,-0.07099391480730238
KNeighborsClassifier_12_1,KNeighborsClassifier,12,1,0.7045454545454546,0.6956521739130435,0.7142857142857143,0.7272727272727273,0.6956521739130435,0.711111111111111,0.40909090909090917
KNeighborsClassifier_13_1,KNeighborsClassifier,13,1,0.5454545454545454,0.34782608695652173,0.7619047619047619,0.6153846153846154,0.34782608695652173,0.4444444444444444,0.10750507099391463
KNeighborsClassifier_14_1,KNeighborsClassifier,14,1,0.6136363636363636,0.5217391304347826,0.7142857142857143,0.6666666666666666,0.5217391304347826,0.5853658536585366,0.2336065573770492
KNeighborsClassifier_15_1,KNeighborsClassifier,15,1,0.6363636363636364,0.6086956521739131,0.6666666666666666,0.6666666666666666,0.6086956521739131,0.6363636363636365,0.27422680412371137
KNeighborsClassifier_16_1,KNeighborsClassifier,16,1,0.6363636363636364,0.34782608695652173,0.9523809523809523,0.8888888888888888,0.34782608695652173,0.5,0.2917505030181087
KNeighborsClassifier_17_1,KNeighborsClassifier,17,1,0.6136363636363636,0.4782608695652174,0.7619047619047619,0.6875,0.4782608695652174,0.5641025641025642,0.23673469387755108
KNeighborsClassifier_18_1,KNeighborsClassifier,18,1,0.5681818181818182,0.34782608695652173,0.8095238095238095,0.6666666666666666,0.34782608695652173,0.4571428571428571,0.153846153846154
KNeighborsClassifier_19_1,KNeighborsClassifier,19,1,0.6818181818181818,0.5217391304347826,0.8571428571428571,0.8,0.5217391304347826,0.6315789473684211,0.37270875763747446
KNeighborsClassifier_20_1,KNeighborsClassifier,20,1,0.5681818181818182,0.4782608695652174,0.6666666666666666,0.6111111111111112,0.4782608695652174,0.5365853658536586,0.14344262295081975
LinearDiscriminantAnalysis_1_1,LinearDiscriminantAnalysis,1,1,0.6136363636363636,0.4782608695652174,0.7619047619047619,0.6875,0.4782608695652174,0.5641025641025642,0.23673469387755108
LinearDiscriminantAnalysis_2_1,LinearDiscriminantAnalysis,2,1,0.6818181818181818,0.6521739130434783,0.7142857142857143,0.7142857142857143,0.6521739130434783,0.6818181818181819,0.3649484536082474
LinearDiscriminantAnalysis_3_1,LinearDiscriminantAnalysis,3,1,0.6590909090909091,0.782608695652174,0.5238095238095238,0.6428571428571429,0.782608695652174,0.7058823529411765,0.30962343096234296
LinearDiscriminantAnalysis_4_1,LinearDiscriminantAnalysis,4,1,0.6136363636363636,0.6956521739130435,0.5238095238095238,0.6153846153846154,0.6956521739130435,0.6530612244897959,0.22083333333333338
LinearDiscriminantAnalysis_5_1,LinearDiscriminantAnalysis,5,1,0.6136363636363636,0.34782608695652173,0.9047619047619048,0.8,0.34782608695652173,0.48484848484848486,0.24596774193548382
LinearDiscriminantAnalysis_6_1,LinearDiscriminantAnalysis,6,1,0.6136363636363636,0.6521739130434783,0.5714285714285714,0.625,0.6521739130434783,0.6382978723404256,0.2240663900414939
LinearDiscriminantAnalysis_7_1,LinearDiscriminantAnalysis,7,1,0.5681818181818182,0.5652173913043478,0.5714285714285714,0.5909090909090909,0.5652173913043478,0.5777777777777778,0.13636363636363646
LinearDiscriminantAnalysis_8_1,LinearDiscriminantAnalysis,8,1,0.5909090909090909,0.6086956521739131,0.5714285714285714,0.6086956521739131,0.6086956521739131,0.6086956521739131,0.1801242236024846
LinearDiscriminantAnalysis_9_1,LinearDiscriminantAnalysis,9,1,0.6818181818181818,0.6086956521739131,0.7619047619047619,0.7368421052631579,0.6086956521739131,0.6666666666666666,0.3675564681724845
LinearDiscriminantAnalysis_10_1,LinearDiscriminantAnalysis,10,1,0.6136363636363636,0.43478260869565216,0.8095238095238095,0.7142857142857143,0.43478260869565216,0.5405405405405405,0.2398373983739837
LinearDiscriminantAnalysis_11_1,LinearDiscriminantAnalysis,11,1,0.5454545454545454,0.5217391304347826,0.5714285714285714,0.5714285714285714,0.5217391304347826,0.5454545454545454,0.09278350515463915
LinearDiscriminantAnalysis_12_1,LinearDiscriminantAnalysis,12,1,0.5454545454545454,0.7391304347826086,0.3333333333333333,0.5483870967741935,0.7391304347826086,0.6296296296296297,0.07368421052631582
LinearDiscriminantAnalysis_13_1,LinearDiscriminantAnalysis,13,1,0.4772727272727273,0.6086956521739131,0.3333333333333333,0.5,0.6086956521739131,0.5490196078431373,-0.05857740585774062
LinearDiscriminantAnalysis_14_1,LinearDiscriminantAnalysis,14,1,0.5227272727272727,0.34782608695652173,0.7142857142857143,0.5714285714285714,0.34782608695652173,0.4324324324324324,0.06097560975609747
LinearDiscriminantAnalysis_15_1,LinearDiscriminantAnalysis,15,1,0.6363636363636364,0.6086956521739131,0.6666666666666666,0.6666666666666666,0.6086956521739131,0.6363636363636365,0.27422680412371137
LinearDiscriminantAnalysis_16_1,LinearDiscriminantAnalysis,16,1,0.6590909090909091,0.6086956521739131,0.7142857142857143,0.7,0.6086956521739131,0.6511627906976744,0.32098765432098764
LinearDiscriminantAnalysis_17_1,LinearDiscriminantAnalysis,17,1,0.5227272727272727,0.5652173913043478,0.47619047619047616,0.5416666666666666,0.5652173913043478,0.5531914893617021,0.04149377593361004
LinearDiscriminantAnalysis_18_1,LinearDiscriminantAnalysis,18,1,0.5454545454545454,0.6521739130434783,0.42857142857142855,0.5555555555555556,0.6521739130434783,0.6,0.081419624217119
LinearDiscriminantAnalysis_19_1,LinearDiscriminantAnalysis,19,1,0.4772727272727273,0.4782608695652174,0.47619047619047616,0.5,0.4782608695652174,0.4888888888888889,-0.045454545454545414
LinearDiscriminantAnalysis_20_1,LinearDiscriminantAnalysis,20,1,0.5454545454545454,0.5652173913043478,0.5238095238095238,0.5652173913043478,0.5652173913043478,0.5652173913043478,0.0890269151138716
GaussianNB_1_1,GaussianNB,1,1,0.5681818181818182,0.391304347826087,0.7619047619047619,0.6428571428571429,0.391304347826087,0.4864864864864865,0.1504065040650407
GaussianNB_2_1,GaussianNB,2,1,0.5681818181818182,0.391304347826087,0.7619047619047619,0.6428571428571429,0.391304347826087,0.4864864864864865,0.1504065040650407
GaussianNB_3_1,GaussianNB,3,1,0.5227272727272727,0.21739130434782608,0.8571428571428571,0.625,0.21739130434782608,0.3225806451612903,0.0722891566265059
GaussianNB_4_1,GaussianNB,4,1,0.5681818181818182,0.782608695652174,0.3333333333333333,0.5625,0.782608695652174,0.6545454545454547,0.11814345991561188
GaussianNB_5_1,GaussianNB,5,1,0.5454545454545454,0.30434782608695654,0.8095238095238095,0.6363636363636364,0.30434782608695654,0.411764705882353,0.11111111111111101
GaussianNB_6_1,GaussianNB,6,1,0.5909090909090909,0.4782608695652174,0.7142857142857143,0.6470588235294118,0.4782608695652174,0.55,0.19018404907975459
GaussianNB_7_1,GaussianNB,7,1,0.5454545454545454,0.30434782608695654,0.8095238095238095,0.6363636363636364,0.30434782608695654,0.411764705882353,0.11111111111111101
GaussianNB_8_1,GaussianNB,8,1,0.5,0.6956521739130435,0.2857142857142857,0.5161290322580645,0.6956521739130435,0.5925925925925926,-0.018947368421052508
GaussianNB_9_1,GaussianNB,9,1,0.7272727272727273,0.6956521739130435,0.7619047619047619,0.7619047619047619,0.6956521739130435,0.7272727272727272,0.4556701030927836
GaussianNB_10_1,GaussianNB,10,1,0.4772727272727273,0.13043478260869565,0.8571428571428571,0.5,0.13043478260869565,0.20689655172413793,-0.01200000000000007
GaussianNB_11_1,GaussianNB,11,1,0.5227272727272727,0.30434782608695654,0.7619047619047619,0.5833333333333334,0.30434782608695654,0.4,0.06477732793522267
GaussianNB_12_1,GaussianNB,12,1,0.6136363636363636,0.5217391304347826,0.7142857142857143,0.6666666666666666,0.5217391304347826,0.5853658536585366,0.2336065573770492
GaussianNB_13_1,GaussianNB,13,1,0.6590909090909091,0.5217391304347826,0.8095238095238095,0.75,0.5217391304347826,0.6153846153846153,0.32653061224489793
GaussianNB_14_1,GaussianNB,14,1,0.5681818181818182,0.43478260869565216,0.7142857142857143,0.625,0.43478260869565216,0.5128205128205128,0.14693877551020423
GaussianNB_15_1,GaussianNB,15,1,0.5681818181818182,0.43478260869565216,0.7142857142857143,0.625,0.43478260869565216,0.5128205128205128,0.14693877551020423
GaussianNB_16_1,GaussianNB,16,1,0.5909090909090909,0.391304347826087,0.8095238095238095,0.6923076923076923,0.391304347826087,0.5,0.19675456389452328
GaussianNB_17_1,GaussianNB,17,1,0.5227272727272727,0.2608695652173913,0.8095238095238095,0.6,0.2608695652173913,0.36363636363636365,0.06854838709677408
GaussianNB_18_1,GaussianNB,18,1,0.6136363636363636,0.34782608695652173,0.9047619047619048,0.8,0.34782608695652173,0.48484848484848486,0.24596774193548382
GaussianNB_19_1,GaussianNB,19,1,0.5681818181818182,0.43478260869565216,0.7142857142857143,0.625,0.43478260869565216,0.5128205128205128,0.14693877551020423
GaussianNB_20_1,GaussianNB,20,1,0.5454545454545454,0.4782608695652174,0.6190476190476191,0.5789473684210527,0.4782608695652174,0.5238095238095238,0.09650924024640652
SVC_1_1,SVC,1,1,0.5454545454545454,0.43478260869565216,0.6666666666666666,0.5882352941176471,0.43478260869565216,0.5,0.10020449897750495
SVC_2_1,SVC,2,1,0.5909090909090909,0.43478260869565216,0.7619047619047619,0.6666666666666666,0.43478260869565216,0.5263157894736841,0.19348268839103877
SVC_3_1,SVC,3,1,0.6590909090909091,0.6956521739130435,0.6190476190476191,0.6666666666666666,0.6956521739130435,0.6808510638297872,0.31535269709543573
SVC_4_1,SVC,4,1,0.6363636363636364,0.5217391304347826,0.7619047619047619,0.7058823529411765,0.5217391304347826,0.6,0.280163599182004
SVC_5_1,SVC,5,1,0.6363636363636364,0.6086956521739131,0.6666666666666666,0.6666666666666666,0.6086956521739131,0.6363636363636365,0.27422680412371137
SVC_6_1,SVC,6,1,0.5681818181818182,0.5217391304347826,0.6190476190476191,0.6,0.5217391304347826,0.5581395348837209,0.13991769547325122
SVC_7_1,SVC,7,1,0.5227272727272727,0.34782608695652173,0.7142857142857143,0.5714285714285714,0.34782608695652173,0.4324324324324324,0.06097560975609747
SVC_8_1,SVC,8,1,0.5227272727272727,0.5217391304347826,0.5238095238095238,0.5454545454545454,0.5217391304347826,0.5333333333333332,0.045454545454545414
SVC_9_1,SVC,9,1,0.6590909090909091,0.5652173913043478,0.7619047619047619,0.7222222222222222,0.5652173913043478,0.6341463414634146,0.3237704918032786
SVC_10_1,SVC,10,1,0.5681818181818182,0.2608695652173913,0.9047619047619048,0.75,0.2608695652173913,0.3870967741935483,0.1606425702811245
SVC_11_1,SVC,11,1,0.5,0.391304347826087,0.6190476190476191,0.5294117647058824,0.391304347826087,0.45,0.010224948875255536
SVC_12_1,SVC,12,1,0.6136363636363636,0.6521739130434783,0.5714285714285714,0.625,0.6521739130434783,0.6382978723404256,0.2240663900414939
SVC_13_1,SVC,13,1,0.5681818181818182,0.4782608695652174,0.6666666666666666,0.6111111111111112,0.4782608695652174,0.5365853658536586,0.14344262295081975
SVC_14_1,SVC,14,1,0.6363636363636364,0.5652173913043478,0.7142857142857143,0.6842105263157895,0.5652173913043478,0.6190476190476191,0.27720739219712526
SVC_15_1,SVC,15,1,0.6136363636363636,0.6521739130434783,0.5714285714285714,0.625,0.6521739130434783,0.6382978723404256,0.2240663900414939
SVC_16_1,SVC,16,1,0.5909090909090909,0.6521739130434783,0.5238095238095238,0.6,0.6521739130434783,0.6250000000000001,0.17671517671517675
SVC_17_1,SVC,17,1,0.6363636363636364,0.6086956521739131,0.6666666666666666,0.6666666666666666,0.6086956521739131,0.6363636363636365,0.27422680412371137
SVC_18_1,SVC,18,1,0.6363636363636364,0.30434782608695654,1.0,1.0,0.30434782608695654,0.4666666666666667,0.2945891783567134
SVC_19_1,SVC,19,1,0.6818181818181818,0.6521739130434783,0.7142857142857143,0.7142857142857143,0.6521739130434783,0.6818181818181819,0.3649484536082474
SVC_20_1,SVC,20,1,0.5,0.34782608695652173,0.6666666666666666,0.5333333333333333,0.34782608695652173,0.4210526315789474,0.014256619144602859
DecisionTreeClassifier_1_1,DecisionTreeClassifier,1,1,0.5909090909090909,0.30434782608695654,0.9047619047619048,0.7777777777777778,0.30434782608695654,0.43750000000000006,0.20321931589537234
DecisionTreeClassifier_2_1,DecisionTreeClassifier,2,1,0.6818181818181818,0.391304347826087,1.0,1.0,0.391304347826087,0.5625,0.380281690140845
DecisionTreeClassifier_3_1,DecisionTreeClassifier,3,1,0.6363636363636364,0.4782608695652174,0.8095238095238095,0.7333333333333333,0.4782608695652174,0.5789473684210527,0.2830957230142566
DecisionTreeClassifier_4_1,DecisionTreeClassifier,4,1,0.6136363636363636,0.5217391304347826,0.7142857142857143,0.6666666666666666,0.5217391304347826,0.5853658536585366,0.2336065573770492
DecisionTreeClassifier_5_1,DecisionTreeClassifier,5,1,0.6363636363636364,0.5217391304347826,0.7619047619047619,0.7058823529411765,0.5217391304347826,0.6,0.280163599182004
DecisionTreeClassifier_6_1,DecisionTreeClassifier,6,1,0.5454545454545454,1.0,0.047619047619047616,0.5348837209302325,1.0,0.6969696969696969,0.04967602591792646
DecisionTreeClassifier_7_1,DecisionTreeClassifier,7,1,0.6363636363636364,0.6086956521739131,0.6666666666666666,0.6666666666666666,0.6086956521739131,0.6363636363636365,0.27422680412371137
DecisionTreeClassifier_8_1,DecisionTreeClassifier,8,1,0.5909090909090909,0.34782608695652173,0.8571428571428571,0.7272727272727273,0.34782608695652173,0.4705882352941176,0.20000000000000004
DecisionTreeClassifier_9_1,DecisionTreeClassifier,9,1,0.6818181818181818,0.6086956521739131,0.7619047619047619,0.7368421052631579,0.6086956521739131,0.6666666666666666,0.3675564681724845
DecisionTreeClassifier_10_1,DecisionTreeClassifier,10,1,0.5681818181818182,0.8695652173913043,0.23809523809523808,0.5555555555555556,0.8695652173913043,0.6779661016949152,0.11063829787234052
DecisionTreeClassifier_11_1,DecisionTreeClassifier,11,1,0.4318181818181818,0.43478260869565216,0.42857142857142855,0.45454545454545453,0.43478260869565216,0.4444444444444445,-0.13636363636363635
DecisionTreeClassifier_12_1,DecisionTreeClassifier,12,1,0.6136363636363636,0.6086956521739131,0.6190476190476191,0.6363636363636364,0.6086956521739131,0.6222222222222223,0.2272727272727273
DecisionTreeClassifier_13_1,DecisionTreeClassifier,13,1,0.45454545454545453,0.17391304347826086,0.7619047619047619,0.4444444444444444,0.17391304347826086,0.25,-0.06237424547283697
DecisionTreeClassifier_14_1,DecisionTreeClassifier,14,1,0.6590909090909091,0.5217391304347826,0.8095238095238095,0.75,0.5217391304347826,0.6153846153846153,0.32653061224489793
DecisionTreeClassifier_15_1,DecisionTreeClassifier,15,1,0.6818181818181818,0.5217391304347826,0.8571428571428571,0.8,0.5217391304347826,0.6315789473684211,0.37270875763747446
DecisionTreeClassifier_16_1,DecisionTreeClassifier,16,1,0.5909090909090909,0.21739130434782608,1.0,1.0,0.21739130434782608,0.3571428571428571,0.2095808383233534
DecisionTreeClassifier_17_1,DecisionTreeClassifier,17,1,0.6363636363636364,0.5652173913043478,0.7142857142857143,0.6842105263157895,0.5652173913043478,0.6190476190476191,0.27720739219712526
DecisionTreeClassifier_18_1,DecisionTreeClassifier,18,1,0.5454545454545454,0.21739130434782608,0.9047619047619048,0.7142857142857143,0.21739130434782608,0.3333333333333333,0.11823647294589167
DecisionTreeClassifier_19_1,DecisionTreeClassifier,19,1,0.5909090909090909,0.5217391304347826,0.6666666666666666,0.631578947368421,0.5217391304347826,0.5714285714285715,0.186858316221766
DecisionTreeClassifier_20_1,DecisionTreeClassifier,20,1,0.5227272727272727,0.4782608695652174,0.5714285714285714,0.55,0.4782608695652174,0.5116279069767442,0.04938271604938277
MLPClassifier_1_1,MLPClassifier,1,1,0.5909090909090909,0.5217391304347826,0.6666666666666666,0.631578947368421,0.5217391304347826,0.5714285714285715,0.186858316221766
MLPClassifier_2_1,MLPClassifier,2,1,0.6363636363636364,0.6086956521739131,0.6666666666666666,0.6666666666666666,0.6086956521739131,0.6363636363636365,0.27422680412371137
MLPClassifier_3_1,MLPClassifier,3,1,0.6363636363636364,0.5217391304347826,0.7619047619047619,0.7058823529411765,0.5217391304347826,0.6,0.280163599182004
MLPClassifier_4_1,MLPClassifier,4,1,0.5909090909090909,0.7391304347826086,0.42857142857142855,0.5862068965517241,0.7391304347826086,0.6538461538461539,0.16981132075471703
MLPClassifier_5_1,MLPClassifier,5,1,0.6363636363636364,0.5217391304347826,0.7619047619047619,0.7058823529411765,0.5217391304347826,0.6,0.280163599182004
MLPClassifier_6_1,MLPClassifier,6,1,0.6136363636363636,0.4782608695652174,0.7619047619047619,0.6875,0.4782608695652174,0.5641025641025642,0.23673469387755108
MLPClassifier_7_1,MLPClassifier,7,1,0.5909090909090909,0.5217391304347826,0.6666666666666666,0.631578947368421,0.5217391304347826,0.5714285714285715,0.186858316221766
MLPClassifier_8_1,MLPClassifier,8,1,0.6363636363636364,0.6521739130434783,0.6190476190476191,0.6521739130434783,0.6521739130434783,0.6521739130434783,0.27122153209109734
MLPClassifier_9_1,MLPClassifier,9,1,0.7272727272727273,0.7391304347826086,0.7142857142857143,0.7391304347826086,0.7391304347826086,0.7391304347826085,0.45341614906832306
MLPClassifier_10_1,MLPClassifier,10,1,0.38636363636363635,0.043478260869565216,0.7619047619047619,0.16666666666666666,0.043478260869565216,0.06896551724137931,-0.18800000000000014
MLPClassifier_11_1,MLPClassifier,11,1,0.4772727272727273,0.43478260869565216,0.5238095238095238,0.5,0.43478260869565216,0.46511627906976744,-0.04115226337448546
MLPClassifier_12_1,MLPClassifier,12,1,0.6590909090909091,0.7391304347826086,0.5714285714285714,0.6538461538461539,0.7391304347826086,0.693877551020408,0.31249999999999994
MLPClassifier_13_1,MLPClassifier,13,1,0.5909090909090909,0.6086956521739131,0.5714285714285714,0.6086956521739131,0.6086956521739131,0.6086956521739131,0.1801242236024846
MLPClassifier_14_1,MLPClassifier,14,1,0.5227272727272727,0.391304347826087,0.6666666666666666,0.5625,0.391304347826087,0.46153846153846156,0.05714285714285717
MLPClassifier_15_1,MLPClassifier,15,1,0.6590909090909091,0.6521739130434783,0.6666666666666666,0.6818181818181818,0.6521739130434783,0.6666666666666666,0.3181818181818181
MLPClassifier_16_1,MLPClassifier,16,1,0.7045454545454546,0.6086956521739131,0.8095238095238095,0.7777777777777778,0.6086956521739131,0.6829268292682927,0.41393442622950827
MLPClassifier_17_1,MLPClassifier,17,1,0.5454545454545454,0.6086956521739131,0.47619047619047616,0.56,0.6086956521739131,0.5833333333333334,0.08523908523908512
MLPClassifier_18_1,MLPClassifier,18,1,0.5681818181818182,0.30434782608695654,0.8571428571428571,0.7,0.30434782608695654,0.42424242424242425,0.15725806451612906
MLPClassifier_19_1,MLPClassifier,19,1,0.6363636363636364,0.6521739130434783,0.6190476190476191,0.6521739130434783,0.6521739130434783,0.6521739130434783,0.27122153209109734
MLPClassifier_20_1,MLPClassifier,20,1,0.45454545454545453,0.5217391304347826,0.38095238095238093,0.48,0.5217391304347826,0.4999999999999999,-0.09771309771309779
XGBClassifier_1_1,XGBClassifier,1,1,0.6136363636363636,0.6521739130434783,0.5714285714285714,0.625,0.6521739130434783,0.6382978723404256,0.2240663900414939
XGBClassifier_2_1,XGBClassifier,2,1,0.7272727272727273,0.6521739130434783,0.8095238095238095,0.7894736842105263,0.6521739130434783,0.7142857142857143,0.457905544147844
XGBClassifier_3_1,XGBClassifier,3,1,0.7045454545454546,0.6086956521739131,0.8095238095238095,0.7777777777777778,0.6086956521739131,0.6829268292682927,0.41393442622950827
XGBClassifier_4_1,XGBClassifier,4,1,0.75,0.6956521739130435,0.8095238095238095,0.8,0.6956521739130435,0.7441860465116279,0.5020576131687243
XGBClassifier_5_1,XGBClassifier,5,1,0.7954545454545454,0.6521739130434783,0.9523809523809523,0.9375,0.6521739130434783,0.7692307692307693,0.5959183673469387
XGBClassifier_6_1,XGBClassifier,6,1,0.6136363636363636,0.5652173913043478,0.6666666666666666,0.65,0.5652173913043478,0.6046511627906976,0.23045267489711943
XGBClassifier_7_1,XGBClassifier,7,1,0.5909090909090909,0.5217391304347826,0.6666666666666666,0.631578947368421,0.5217391304347826,0.5714285714285715,0.186858316221766
XGBClassifier_8_1,XGBClassifier,8,1,0.6590909090909091,0.6086956521739131,0.7142857142857143,0.7,0.6086956521739131,0.6511627906976744,0.32098765432098764
XGBClassifier_9_1,XGBClassifier,9,1,0.7045454545454546,0.6521739130434783,0.7619047619047619,0.75,0.6521739130434783,0.6976744186046512,0.4115226337448561
XGBClassifier_10_1,XGBClassifier,10,1,0.6590909090909091,0.4782608695652174,0.8571428571428571,0.7857142857142857,0.4782608695652174,0.5945945945945946,0.32926829268292673
XGBClassifier_11_1,XGBClassifier,11,1,0.5909090909090909,0.5652173913043478,0.6190476190476191,0.6190476190476191,0.5652173913043478,0.5909090909090909,0.18350515463917538
XGBClassifier_12_1,XGBClassifier,12,1,0.6590909090909091,0.782608695652174,0.5238095238095238,0.6428571428571429,0.782608695652174,0.7058823529411765,0.30962343096234296
XGBClassifier_13_1,XGBClassifier,13,1,0.5227272727272727,0.5217391304347826,0.5238095238095238,0.5454545454545454,0.5217391304347826,0.5333333333333332,0.045454545454545414
XGBClassifier_14_1,XGBClassifier,14,1,0.5909090909090909,0.5217391304347826,0.6666666666666666,0.631578947368421,0.5217391304347826,0.5714285714285715,0.186858316221766
XGBClassifier_15_1,XGBClassifier,15,1,0.7272727272727273,0.7391304347826086,0.7142857142857143,0.7391304347826086,0.7391304347826086,0.7391304347826085,0.45341614906832306
XGBClassifier_16_1,XGBClassifier,16,1,0.7045454545454546,0.6521739130434783,0.7619047619047619,0.75,0.6521739130434783,0.6976744186046512,0.4115226337448561
XGBClassifier_17_1,XGBClassifier,17,1,0.6818181818181818,0.6521739130434783,0.7142857142857143,0.7142857142857143,0.6521739130434783,0.6818181818181819,0.3649484536082474
