name_model,classifier,run,accuracy,sensitivity,specificity,precision,recall,f1,kappa
single_XGBClassifier_task_specific_run11,XGBClassifier,11,0.8409090909090909,0.8260869565217391,0.8571428571428571,0.8636363636363636,0.8260869565217391,0.8444444444444444,0.6818181818181819
single_RandomForestClassifier_task_specific_run12,RandomForestClassifier,12,0.8863636363636364,0.8695652173913043,0.9047619047619048,0.9090909090909091,0.8695652173913043,0.888888888888889,0.7727272727272727
single_LogisticRegression_task_specific_run12,LogisticRegression,12,0.8863636363636364,0.8695652173913043,0.9047619047619048,0.9090909090909091,0.8695652173913043,0.888888888888889,0.7727272727272727
single_KNeighborsClassifier_task_specific_run12,KNeighborsClassifier,12,0.8409090909090909,0.6956521739130435,1.0,1.0,0.6956521739130435,0.8205128205128205,0.6857142857142858
single_LinearDiscriminantAnalysis_task_specific_run12,LinearDiscriminantAnalysis,12,0.8409090909090909,0.7391304347826086,0.9523809523809523,0.9444444444444444,0.7391304347826086,0.8292682926829269,0.6844262295081968
single_GaussianNB_task_specific_run12,GaussianNB,12,0.7272727272727273,0.5217391304347826,0.9523809523809523,0.9230769230769231,0.5217391304347826,0.6666666666666667,0.46450304259634884
single_SVC_task_specific_run12,SVC,12,0.8409090909090909,0.6956521739130435,1.0,1.0,0.6956521739130435,0.8205128205128205,0.6857142857142858
single_DecisionTreeClassifier_task_specific_run12,DecisionTreeClassifier,12,0.8636363636363636,0.782608695652174,0.9523809523809523,0.9473684210526315,0.782608695652174,0.8571428571428571,0.728952772073922
single_MLPClassifier_task_specific_run12,MLPClassifier,12,0.8636363636363636,0.782608695652174,0.9523809523809523,0.9473684210526315,0.782608695652174,0.8571428571428571,0.728952772073922
single_ExtraTreesClassifier_task_specific_run12,ExtraTreesClassifier,12,0.8636363636363636,0.8260869565217391,0.9047619047619048,0.9047619047619048,0.8260869565217391,0.8636363636363636,0.7278350515463918
single_AdaBoostClassifier_task_specific_run12,AdaBoostClassifier,12,0.8409090909090909,0.782608695652174,0.9047619047619048,0.9,0.782608695652174,0.8372093023255814,0.683127572016461
single_GradientBoostingClassifier_task_specific_run12,GradientBoostingClassifier,12,0.8636363636363636,0.9130434782608695,0.8095238095238095,0.84,0.9130434782608695,0.8749999999999999,0.7255717255717256
single_XGBClassifier_task_specific_run12,XGBClassifier,12,0.8181818181818182,0.8260869565217391,0.8095238095238095,0.8260869565217391,0.8260869565217391,0.8260869565217391,0.6356107660455488
single_RandomForestClassifier_task_specific_run13,RandomForestClassifier,13,0.8181818181818182,0.6956521739130435,0.9523809523809523,0.9411764705882353,0.6956521739130435,0.7999999999999999,0.6400817995910021
single_LogisticRegression_task_specific_run13,LogisticRegression,13,0.7954545454545454,0.6956521739130435,0.9047619047619048,0.8888888888888888,0.6956521739130435,0.7804878048780488,0.5942622950819672
single_KNeighborsClassifier_task_specific_run13,KNeighborsClassifier,13,0.7954545454545454,0.6521739130434783,0.9523809523809523,0.9375,0.6521739130434783,0.7692307692307693,0.5959183673469387
single_LinearDiscriminantAnalysis_task_specific_run13,LinearDiscriminantAnalysis,13,0.8409090909090909,0.7391304347826086,0.9523809523809523,0.9444444444444444,0.7391304347826086,0.8292682926829269,0.6844262295081968
single_GaussianNB_task_specific_run13,GaussianNB,13,0.75,0.5652173913043478,0.9523809523809523,0.9285714285714286,0.5652173913043478,0.7027027027027025,0.5081300813008129
single_SVC_task_specific_run13,SVC,13,0.7727272727272727,0.6086956521739131,0.9523809523809523,0.9333333333333333,0.6086956521739131,0.7368421052631579,0.5519348268839104
single_DecisionTreeClassifier_task_specific_run13,DecisionTreeClassifier,13,0.8409090909090909,0.6956521739130435,1.0,1.0,0.6956521739130435,0.8205128205128205,0.6857142857142858
single_MLPClassifier_task_specific_run13,MLPClassifier,13,0.8181818181818182,0.6956521739130435,0.9523809523809523,0.9411764705882353,0.6956521739130435,0.7999999999999999,0.6400817995910021
